,peak_ind,gene_ind
42741,7172,447
42742,7172,483
42743,7172,533
42744,7172,555
42745,7172,578
42746,7172,599
42747,7172,609
42748,7172,743
42749,7172,814
42750,7172,834
42751,7172,856
42752,7172,908
42753,7172,978
42754,7172,1043
42755,7172,1100
42756,7172,1163
42757,7172,1199
42758,7172,1229
42759,7172,1231
42760,7172,1236
42761,7172,1275
42762,7172,1314
42763,7172,1327
42764,7172,1334
42765,7172,1335
42766,7172,1342
42767,7172,1344
42768,7172,1441
42769,7172,1562
42770,7172,1625
42771,7172,1646
42772,7172,1789
42773,7172,1862
42774,7172,1955
42775,7172,2127
42776,7172,2137
42777,7172,2223
42778,7172,2282
42779,7172,2382
42780,7172,2528
42781,7172,2785
42782,7172,2792
42783,7172,2841
42784,7172,3024
42785,7172,3243
42786,7172,3335
42787,7172,4654
42788,7172,4762
42789,7172,4941
42790,7172,5130
42791,7172,5164
42792,7172,5421
42793,7172,5489
42794,7172,6204
42795,7173,114
42796,7173,444
42797,7173,447
42798,7173,555
42799,7173,578
42800,7173,609
42801,7173,743
42802,7173,834
42803,7173,856
42804,7173,908
42805,7173,1043
42806,7173,1100
42807,7173,1163
42808,7173,1441
42809,7173,1646
42810,7173,2137
42811,7173,2382
42812,7173,3335
42813,7173,3479
42814,7173,4654
42815,7174,48
42816,7174,66
42817,7174,76
42818,7174,79
42819,7174,82
42820,7174,98
42821,7174,126
42822,7174,129
42823,7174,429
42824,7180,368
42825,7184,215
42826,7184,346
42827,7184,368
42828,7184,793
42829,7184,936
42830,7185,9
42831,7185,21
42832,7191,444
42833,7191,447
42834,7191,555
42835,7191,578
42836,7191,609
42837,7191,743
42838,7191,1043
42839,7191,1100
42840,7191,1163
42841,7191,1441
42842,7191,1646
42843,7191,2137
42844,7192,48
42845,7192,66
42846,7192,79
42847,7200,19
42848,7200,63
42849,7200,1131
42850,7204,444
42851,7204,578
42852,7204,609
42853,7204,743
42854,7204,1043
42855,7228,114
42856,7229,14
42857,7229,15
42858,7229,19
42859,7229,25
42860,7229,32
42861,7229,34
42862,7229,36
42863,7229,38
42864,7229,44
42865,7229,50
42866,7229,61
42867,7229,63
42868,7229,71
42869,7229,86
42870,7229,116
42871,7229,117
42872,7229,120
42873,7229,138
42874,7229,142
42875,7229,164
42876,7229,177
42877,7229,195
42878,7229,209
42879,7229,247
42880,7229,256
42881,7229,286
42882,7229,530
42883,7229,544
42884,7229,675
42885,7229,728
42886,7229,761
42887,7229,896
42888,7229,1042
42889,7233,215
42890,7233,338
42891,7233,368
42892,7233,726
42893,7233,793
42894,7251,14
42895,7251,15
42896,7251,36
42897,7251,73
42898,7251,116
42899,7251,120
42900,7251,1151
42901,7253,48
42902,7253,66
42903,7253,76
42904,7253,79
42905,7253,82
42906,7253,98
42907,7253,126
42908,7253,129
42909,7253,171
42910,7253,234
42911,7253,250
42912,7253,429
42913,7257,342
42914,7257,346
42915,7257,368
42916,7257,599
42917,7257,726
42918,7257,936
42919,7261,114
42920,7261,444
42921,7261,447
42922,7261,555
42923,7261,578
42924,7261,609
42925,7261,743
42926,7261,814
42927,7261,834
42928,7261,856
42929,7261,908
42930,7261,1043
42931,7261,1058
42932,7261,1100
42933,7261,1163
42934,7261,1231
42935,7261,1236
42936,7261,1275
42937,7261,1344
42938,7261,1441
42939,7261,1549
42940,7261,1562
42941,7261,1646
42942,7261,1955
42943,7261,2127
42944,7261,2137
42945,7261,2382
42946,7261,3335
42947,7261,4654
42948,7262,114
42949,7262,409
42950,7262,444
42951,7262,447
42952,7262,555
42953,7262,578
42954,7262,604
42955,7262,609
42956,7262,743
42957,7262,834
42958,7262,856
42959,7262,908
42960,7262,1043
42961,7262,1058
42962,7262,1100
42963,7262,1163
42964,7262,1236
42965,7262,1275
42966,7262,1441
42967,7262,1562
42968,7262,1646
42969,7262,1955
42970,7262,2382
42971,7262,3335
42972,7262,4262
42973,7262,4654
42974,7278,121
42975,7286,7
42976,7286,14
42977,7286,15
42978,7286,19
42979,7286,25
42980,7286,32
42981,7286,34
42982,7286,36
42983,7286,38
42984,7286,44
42985,7286,50
42986,7286,61
42987,7286,63
42988,7286,71
42989,7286,73
42990,7286,108
42991,7286,116
42992,7286,120
42993,7286,128
42994,7286,138
42995,7286,142
42996,7286,164
42997,7286,195
42998,7286,247
42999,7286,286
43000,7286,544
43001,7286,612
43002,7286,627
43003,7286,675
43004,7286,761
43005,7286,822
43006,7286,896
43007,7286,3485
43008,7287,20
43009,7287,48
43010,7287,66
43011,7287,76
43012,7287,79
43013,7287,82
43014,7287,98
43015,7287,121
43016,7287,126
43017,7287,129
43018,7287,171
43019,7287,198
43020,7287,234
43021,7287,242
43022,7287,306
43023,7287,378
43024,7287,429
43025,7291,215
43026,7291,259
43027,7291,338
43028,7291,340
43029,7291,342
43030,7291,346
43031,7291,368
43032,7291,599
43033,7291,726
43034,7291,779
43035,7291,793
43036,7291,839
43037,7291,936
43038,7293,114
43039,7293,444
43040,7293,447
43041,7293,555
43042,7293,578
43043,7293,609
43044,7293,1043
43045,7293,1100
43046,7293,1163
43047,7293,1646
43048,7297,215
43049,7297,222
43050,7297,259
43051,7297,338
43052,7297,340
43053,7297,342
43054,7297,346
43055,7297,368
43056,7297,599
43057,7297,698
43058,7297,726
43059,7297,779
43060,7297,793
43061,7297,839
43062,7297,936
43063,7306,340
43064,7306,359
43065,7306,368
43066,7306,599
43067,7306,1538
43068,7306,1864
43069,7306,2173
43070,7306,2421
43071,7306,2779
43072,7306,3399
43073,7306,3482
43074,7307,196
43075,7307,444
43076,7307,578
43077,7307,609
43078,7307,743
43079,7307,1441
43080,7307,2137
43081,7309,20
43082,7309,48
43083,7309,66
43084,7309,76
43085,7309,79
43086,7309,82
43087,7309,98
43088,7309,126
43089,7309,129
43090,7309,250
43091,7322,14
43092,7322,15
43093,7322,19
43094,7322,25
43095,7322,36
43096,7322,38
43097,7322,44
43098,7322,63
43099,7322,761
43100,7330,48
43101,7330,66
43102,7330,76
43103,7331,228
43104,7331,444
43105,7331,447
43106,7331,533
43107,7331,555
43108,7331,578
43109,7331,609
43110,7331,743
43111,7331,814
43112,7331,1043
43113,7331,1231
43114,7331,1314
43115,7331,1441
43116,7331,1789
43117,7331,2127
43118,7331,2137
43119,7331,2223
43120,7331,2382
43121,7331,2792
43122,7331,3243
43123,7331,4654
43124,7331,4941
43125,7341,114
43126,7341,196
43127,7341,430
43128,7341,444
43129,7341,447
43130,7341,555
43131,7341,578
43132,7341,609
43133,7341,743
43134,7341,814
43135,7341,834
43136,7341,908
43137,7341,1043
43138,7341,1100
43139,7341,1163
43140,7341,1231
43141,7341,1236
43142,7341,1275
43143,7341,1334
43144,7341,1335
43145,7341,1342
43146,7341,1344
43147,7341,1441
43148,7341,1549
43149,7341,1646
43150,7341,2127
43151,7341,2137
43152,7341,2282
43153,7341,2382
43154,7341,2841
43155,7341,2872
43156,7341,3024
43157,7341,3335
43158,7341,4654
43159,7341,5130
43160,7341,5164
43161,7350,215
43162,7350,338
43163,7350,346
43164,7350,368
43165,7350,521
43166,7350,793
43167,7350,936
43168,7350,1505
43169,7358,48
43170,7358,66
43171,7361,346
43172,7361,368
43173,7361,793
43174,7363,114
43175,7363,196
43176,7363,444
43177,7363,447
43178,7363,533
43179,7363,555
43180,7363,578
43181,7363,604
43182,7363,609
43183,7363,743
43184,7363,814
43185,7363,834
43186,7363,856
43187,7363,908
43188,7363,1043
43189,7363,1058
43190,7363,1100
43191,7363,1163
43192,7363,1229
43193,7363,1231
43194,7363,1236
43195,7363,1275
43196,7363,1314
43197,7363,1334
43198,7363,1335
43199,7363,1342
43200,7363,1344
43201,7363,1441
43202,7363,1469
43203,7363,1562
43204,7363,1646
43205,7363,1789
43206,7363,1955
43207,7363,2122
43208,7363,2127
43209,7363,2137
43210,7363,2223
43211,7363,2282
43212,7363,2382
43213,7363,2528
43214,7363,2792
43215,7363,2841
43216,7363,2872
43217,7363,3024
43218,7363,3335
43219,7363,4262
43220,7363,4654
43221,7363,4762
43222,7363,5130
43223,7374,14
43224,7374,15
43225,7374,19
43226,7374,25
43227,7374,32
43228,7374,36
43229,7374,38
43230,7374,44
43231,7374,61
43232,7374,63
43233,7374,86
43234,7374,116
43235,7374,120
43236,7374,138
43237,7374,286
43238,7374,675
43239,7374,728
43240,7374,761
43241,7379,20
43242,7379,48
43243,7379,66
43244,7379,76
43245,7379,82
43246,7379,98
43247,7379,126
43248,7379,129
43249,7379,171
43250,7379,242
43251,7379,250
43252,7379,378
43253,7379,429
43254,7383,114
43255,7383,409
43256,7383,555
43257,7383,561
43258,7383,578
43259,7383,609
43260,7383,908
43261,7383,1043
43262,7383,1100
43263,7383,1469
43264,7383,1562
43265,7383,1646
43266,7385,114
43267,7385,196
43268,7385,260
43269,7385,409
43270,7385,444
43271,7385,447
43272,7385,533
43273,7385,555
43274,7385,578
43275,7385,604
43276,7385,609
43277,7385,743
43278,7385,814
43279,7385,834
43280,7385,856
43281,7385,908
43282,7385,1043
43283,7385,1058
43284,7385,1100
43285,7385,1163
43286,7385,1229
43287,7385,1231
43288,7385,1236
43289,7385,1275
43290,7385,1314
43291,7385,1334
43292,7385,1335
43293,7385,1342
43294,7385,1344
43295,7385,1441
43296,7385,1466
43297,7385,1469
43298,7385,1549
43299,7385,1562
43300,7385,1646
43301,7385,1789
43302,7385,1862
43303,7385,1955
43304,7385,2122
43305,7385,2127
43306,7385,2137
43307,7385,2223
43308,7385,2282
43309,7385,2382
43310,7385,2785
43311,7385,2792
43312,7385,2841
43313,7385,3024
43314,7385,3243
43315,7385,3335
43316,7385,3421
43317,7385,3479
43318,7385,4132
43319,7385,4654
43320,7385,6377
43321,7389,3
43322,7389,20
43323,7389,48
43324,7389,66
43325,7389,76
43326,7389,79
43327,7389,82
43328,7389,98
43329,7389,126
43330,7389,129
43331,7389,171
43332,7389,201
43333,7389,234
43334,7389,242
43335,7389,250
43336,7389,378
43337,7389,429
43338,7405,114
43339,7405,609
43340,7408,599
43341,7409,14
43342,7409,15
43343,7409,19
43344,7409,25
43345,7409,36
43346,7409,38
43347,7409,71
43348,7409,120
43349,7409,177
43350,7420,114
43351,7420,196
43352,7420,260
43353,7420,322
43354,7420,409
43355,7420,444
43356,7420,447
43357,7420,533
43358,7420,555
43359,7420,578
43360,7420,604
43361,7420,609
43362,7420,743
43363,7420,814
43364,7420,834
43365,7420,856
43366,7420,908
43367,7420,1043
43368,7420,1058
43369,7420,1100
43370,7420,1163
43371,7420,1229
43372,7420,1231
43373,7420,1236
43374,7420,1275
43375,7420,1314
43376,7420,1334
43377,7420,1335
43378,7420,1342
43379,7420,1344
43380,7420,1441
43381,7420,1549
43382,7420,1562
43383,7420,1646
43384,7420,1789
43385,7420,1862
43386,7420,1955
43387,7420,2122
43388,7420,2127
43389,7420,2137
43390,7420,2223
43391,7420,2282
43392,7420,2382
43393,7420,2528
43394,7420,2841
43395,7420,2872
43396,7420,3024
43397,7420,3243
43398,7420,3335
43399,7420,3421
43400,7420,3479
43401,7420,3520
43402,7420,3723
43403,7420,4262
43404,7420,4654
43405,7420,4762
43406,7420,5130
43407,7420,5164
43408,7427,20
43409,7427,48
43410,7427,66
43411,7427,79
43412,7427,82
43413,7427,98
43414,7427,126
43415,7427,129
43416,7427,242
43417,7427,378
43418,7427,429
43419,7428,114
43420,7428,196
43421,7428,260
43422,7428,322
43423,7428,409
43424,7428,444
43425,7428,447
43426,7428,533
43427,7428,555
43428,7428,578
43429,7428,609
43430,7428,743
43431,7428,814
43432,7428,834
43433,7428,856
43434,7428,908
43435,7428,1043
43436,7428,1058
43437,7428,1100
43438,7428,1163
43439,7428,1229
43440,7428,1231
43441,7428,1236
43442,7428,1275
43443,7428,1314
43444,7428,1334
43445,7428,1335
43446,7428,1342
43447,7428,1344
43448,7428,1441
43449,7428,1466
43450,7428,1469
43451,7428,1549
43452,7428,1562
43453,7428,1567
43454,7428,1646
43455,7428,1789
43456,7428,1955
43457,7428,2122
43458,7428,2127
43459,7428,2137
43460,7428,2223
43461,7428,2282
43462,7428,2382
43463,7428,2528
43464,7428,2785
43465,7428,2792
43466,7428,2841
43467,7428,2872
43468,7428,3024
43469,7428,3170
43470,7428,3243
43471,7428,3335
43472,7428,3450
43473,7428,3479
43474,7428,3520
43475,7428,3723
43476,7428,4132
43477,7428,4262
43478,7428,4654
43479,7428,4762
43480,7428,5130
43481,7428,5164
43482,7428,5376
43483,7435,48
43484,7435,66
43485,7435,306
43486,7443,215
43487,7443,338
43488,7443,342
43489,7443,346
43490,7443,368
43491,7443,793
43492,7443,936
43493,7443,1312
43494,7445,20
43495,7445,48
43496,7445,66
43497,7445,76
43498,7445,98
43499,7445,126
43500,7445,129
43501,7445,171
43502,7482,114
43503,7482,196
43504,7482,322
43505,7482,444
43506,7482,447
43507,7482,533
43508,7482,555
43509,7482,578
43510,7482,609
43511,7482,743
43512,7482,814
43513,7482,834
43514,7482,856
43515,7482,908
43516,7482,1043
43517,7482,1058
43518,7482,1100
43519,7482,1163
43520,7482,1229
43521,7482,1231
43522,7482,1236
43523,7482,1275
43524,7482,1327
43525,7482,1334
43526,7482,1342
43527,7482,1344
43528,7482,1441
43529,7482,1469
43530,7482,1549
43531,7482,1562
43532,7482,1625
43533,7482,1646
43534,7482,1789
43535,7482,1955
43536,7482,2122
43537,7482,2127
43538,7482,2137
43539,7482,2155
43540,7482,2223
43541,7482,2282
43542,7482,2382
43543,7482,2841
43544,7482,2872
43545,7482,3024
43546,7482,3243
43547,7482,3335
43548,7482,3450
43549,7482,3479
43550,7482,4132
43551,7482,4654
43552,7482,4839
43553,7482,5130
43554,7482,5164
43555,7482,6377
43556,7498,20
43557,7498,48
43558,7498,66
43559,7498,82
43560,7498,98
43561,7498,126
43562,7498,129
43563,7498,242
43564,7498,306
43565,7498,429
43566,7499,20
43567,7499,48
43568,7499,66
43569,7499,76
43570,7499,79
43571,7499,82
43572,7499,98
43573,7499,126
43574,7499,129
43575,7499,154
43576,7499,171
43577,7499,201
43578,7499,234
43579,7499,242
43580,7499,250
43581,7499,378
43582,7499,429
43583,7499,603
43584,7517,120
43585,7522,20
43586,7522,48
43587,7522,66
43588,7522,76
43589,7522,98
43590,7522,126
43591,7522,129
43592,7530,48
43593,7530,66
43594,7530,76
43595,7530,79
43596,7530,129
43597,7530,234
43598,7531,215
43599,7531,338
43600,7531,342
43601,7531,346
43602,7531,368
43603,7531,793
43604,7531,936
43605,7533,3
43606,7533,20
43607,7533,48
43608,7533,66
43609,7533,76
43610,7533,79
43611,7533,82
43612,7533,98
43613,7533,121
43614,7533,126
43615,7533,129
43616,7533,171
43617,7533,198
43618,7533,234
43619,7533,242
43620,7533,250
43621,7533,306
43622,7533,429
43623,7537,114
43624,7537,196
43625,7537,322
43626,7537,430
43627,7537,444
43628,7537,447
43629,7537,555
43630,7537,578
43631,7537,604
43632,7537,609
43633,7537,743
43634,7537,774
43635,7537,814
43636,7537,834
43637,7537,856
43638,7537,908
43639,7537,1043
43640,7537,1058
43641,7537,1100
43642,7537,1163
43643,7537,1229
43644,7537,1231
43645,7537,1236
43646,7537,1275
43647,7537,1327
43648,7537,1334
43649,7537,1335
43650,7537,1342
43651,7537,1344
43652,7537,1441
43653,7537,1466
43654,7537,1469
43655,7537,1549
43656,7537,1562
43657,7537,1567
43658,7537,1625
43659,7537,1646
43660,7537,1725
43661,7537,1789
43662,7537,1862
43663,7537,1955
43664,7537,2122
43665,7537,2127
43666,7537,2137
43667,7537,2223
43668,7537,2282
43669,7537,2382
43670,7537,2674
43671,7537,2785
43672,7537,2841
43673,7537,2872
43674,7537,3024
43675,7537,3335
43676,7537,3421
43677,7537,3479
43678,7537,3520
43679,7537,3723
43680,7537,4132
43681,7537,4262
43682,7537,4654
43683,7537,4762
43684,7537,5130
43685,7537,5164
43686,7537,5376
43687,7537,6377
43688,7538,340
43689,7538,368
43690,7538,599
43691,7538,698
43692,7538,839
43693,7543,1887
43694,7543,9376
43695,7557,3
43696,7557,20
43697,7557,48
43698,7557,66
43699,7557,76
43700,7557,79
43701,7557,82
43702,7557,98
43703,7557,126
43704,7557,129
43705,7557,171
43706,7557,201
43707,7557,234
43708,7557,242
43709,7557,250
43710,7557,261
43711,7557,306
43712,7557,378
43713,7557,429
43714,7584,15
43715,7596,4
43716,7596,62
43717,7598,114
43718,7598,196
43719,7598,444
43720,7598,447
43721,7598,555
43722,7598,578
43723,7598,609
43724,7598,743
43725,7598,834
43726,7598,856
43727,7598,908
43728,7598,1043
43729,7598,1100
43730,7598,1163
43731,7598,1231
43732,7598,1236
43733,7598,1344
43734,7598,1441
43735,7598,1562
43736,7598,1646
43737,7598,2137
43738,7598,2382
43739,7598,4654
43740,7616,114
43741,7616,444
43742,7616,555
43743,7616,578
43744,7616,609
43745,7616,856
43746,7616,1043
43747,7616,1100
43748,7616,1163
43749,7616,1275
43750,7616,1342
43751,7616,1646
43752,7616,3335
43753,7623,114
43754,7623,196
43755,7623,444
43756,7623,447
43757,7623,533
43758,7623,555
43759,7623,578
43760,7623,609
43761,7623,743
43762,7623,814
43763,7623,834
43764,7623,856
43765,7623,908
43766,7623,1043
43767,7623,1058
43768,7623,1100
43769,7623,1163
43770,7623,1229
43771,7623,1231
43772,7623,1236
43773,7623,1275
43774,7623,1334
43775,7623,1335
43776,7623,1342
43777,7623,1344
43778,7623,1441
43779,7623,1646
43780,7623,1789
43781,7623,1955
43782,7623,2122
43783,7623,2127
43784,7623,2137
43785,7623,2223
43786,7623,2282
43787,7623,2382
43788,7623,2785
43789,7623,2841
43790,7623,3024
43791,7623,3335
43792,7623,3479
43793,7623,3723
43794,7623,4132
43795,7623,4262
43796,7623,4654
43797,7623,4762
43798,7623,5164
43799,7623,6377
43800,7634,196
43801,7634,444
43802,7634,447
43803,7634,555
43804,7634,578
43805,7634,609
43806,7634,743
43807,7634,856
43808,7634,1043
43809,7634,1231
43810,7634,1441
43811,7634,1646
43812,7634,1789
43813,7634,2137
43814,7634,2282
43815,7634,2382
43816,7634,4654
43817,7634,5164
43818,7638,14
43819,7638,15
43820,7638,19
43821,7638,25
43822,7638,36
43823,7638,38
43824,7638,44
43825,7638,61
43826,7638,86
43827,7638,116
43828,7638,120
43829,7638,128
43830,7638,177
43831,7638,195
43832,7638,209
43833,7638,530
43834,7638,761
43835,7638,849
43836,7638,945
43837,7649,215
43838,7649,340
43839,7649,346
43840,7649,368
43841,7649,599
43842,7649,793
43843,7649,839
43844,7660,48
43845,7660,66
43846,7660,126
43847,7662,48
43848,7662,66
43849,7662,76
43850,7662,79
43851,7662,82
43852,7662,98
43853,7662,129
43854,7662,234
43855,7662,1101
43856,7667,20
43857,7667,48
43858,7667,66
43859,7667,76
43860,7667,82
43861,7667,98
43862,7667,129
43863,7667,242
43864,7667,378
43865,7671,215
43866,7671,222
43867,7671,259
43868,7671,307
43869,7671,338
43870,7671,340
43871,7671,342
43872,7671,346
43873,7671,368
43874,7671,521
43875,7671,599
43876,7671,698
43877,7671,726
43878,7671,779
43879,7671,793
43880,7671,821
43881,7671,839
43882,7671,936
43883,7671,1292
43884,7671,1498
43885,7671,1505
43886,7671,1545
43887,7671,1686
43888,7671,3301
43889,7672,114
43890,7672,196
43891,7672,322
43892,7672,444
43893,7672,447
43894,7672,555
43895,7672,561
43896,7672,578
43897,7672,604
43898,7672,609
43899,7672,640
43900,7672,743
43901,7672,856
43902,7672,908
43903,7672,1043
43904,7672,1100
43905,7672,1163
43906,7672,1275
43907,7672,1342
43908,7672,1441
43909,7672,1460
43910,7672,1469
43911,7672,1549
43912,7672,1562
43913,7672,1646
43914,7672,1955
43915,7672,2382
43916,7672,3024
43917,7672,3335
43918,7672,4654
43919,7672,5164
43920,7678,222
43921,7678,259
43922,7678,338
43923,7678,340
43924,7678,342
43925,7678,346
43926,7678,368
43927,7678,599
43928,7678,839
43929,7681,48
43930,7681,66
43931,7681,76
43932,7681,79
43933,7681,82
43934,7681,98
43935,7681,126
43936,7681,129
43937,7681,234
43938,7681,306
43939,7686,215
43940,7686,346
43941,7686,368
43942,7686,936
43943,7690,48
43944,7690,66
43945,7690,76
43946,7690,79
43947,7690,98
43948,7693,215
43949,7693,338
43950,7693,346
43951,7693,368
43952,7693,793
43953,7693,936
43954,7694,15
43955,7694,25
43956,7694,116
43957,7696,20
43958,7696,48
43959,7696,66
43960,7696,79
43961,7696,82
43962,7696,98
43963,7696,126
43964,7696,129
43965,7696,234
43966,7703,15
43967,7703,116
43968,7713,4
43969,7713,31
43970,7713,62
43971,7730,599
43972,7730,839
43973,7731,222
43974,7731,259
43975,7731,338
43976,7731,340
43977,7731,342
43978,7731,346
43979,7731,368
43980,7731,599
43981,7731,698
43982,7731,726
43983,7731,793
43984,7731,839
43985,7779,444
43986,7779,555
43987,7779,609
43988,7779,743
43989,7779,1043
43990,7779,1100
43991,7779,1441
43992,7786,338
43993,7787,48
43994,7787,66
43995,7791,114
43996,7791,196
43997,7791,444
43998,7791,447
43999,7791,555
44000,7791,578
44001,7791,609
44002,7791,743
44003,7791,814
44004,7791,908
44005,7791,1043
44006,7791,1100
44007,7791,1163
44008,7791,1231
44009,7791,1236
44010,7791,1344
44011,7791,1441
44012,7791,1646
44013,7791,1789
44014,7791,2127
44015,7791,2137
44016,7791,2282
44017,7791,2382
44018,7791,2841
44019,7791,4654
44020,7794,48
44021,7794,66
44022,7794,126
44023,7794,129
44024,7797,104
44025,7797,114
44026,7797,157
44027,7797,196
44028,7797,233
44029,7797,260
44030,7797,322
44031,7797,409
44032,7797,430
44033,7797,444
44034,7797,447
44035,7797,483
44036,7797,533
44037,7797,555
44038,7797,578
44039,7797,604
44040,7797,609
44041,7797,640
44042,7797,743
44043,7797,774
44044,7797,814
44045,7797,834
44046,7797,856
44047,7797,908
44048,7797,978
44049,7797,1043
44050,7797,1058
44051,7797,1097
44052,7797,1100
44053,7797,1163
44054,7797,1229
44055,7797,1231
44056,7797,1236
44057,7797,1275
44058,7797,1314
44059,7797,1327
44060,7797,1334
44061,7797,1335
44062,7797,1342
44063,7797,1344
44064,7797,1441
44065,7797,1460
44066,7797,1466
44067,7797,1469
44068,7797,1509
44069,7797,1535
44070,7797,1549
44071,7797,1562
44072,7797,1567
44073,7797,1625
44074,7797,1646
44075,7797,1789
44076,7797,1862
44077,7797,1955
44078,7797,2122
44079,7797,2127
44080,7797,2137
44081,7797,2155
44082,7797,2210
44083,7797,2214
44084,7797,2223
44085,7797,2282
44086,7797,2382
44087,7797,2528
44088,7797,2674
44089,7797,2785
44090,7797,2792
44091,7797,2841
44092,7797,2872
44093,7797,3024
44094,7797,3243
44095,7797,3335
44096,7797,3421
44097,7797,3450
44098,7797,3479
44099,7797,3518
44100,7797,3520
44101,7797,3562
44102,7797,3574
44103,7797,3723
44104,7797,3731
44105,7797,4132
44106,7797,4262
44107,7797,4369
44108,7797,4654
44109,7797,4671
44110,7797,4762
44111,7797,4941
44112,7797,5130
44113,7797,5145
44114,7797,5164
44115,7797,5376
44116,7797,5421
44117,7797,5489
44118,7797,6255
44119,7797,6377
44120,7807,215
44121,7807,342
44122,7807,346
44123,7807,368
44124,7807,521
44125,7807,793
44126,7807,936
44127,7807,1312
44128,7807,1498
44129,7807,1505
44130,7807,3301
44131,7808,215
44132,7808,222
44133,7808,259
44134,7808,338
44135,7808,342
44136,7808,346
44137,7808,368
44138,7808,726
44139,7808,779
44140,7808,793
44141,7808,936
44142,7809,215
44143,7809,222
44144,7809,259
44145,7809,327
44146,7809,338
44147,7809,340
44148,7809,342
44149,7809,346
44150,7809,368
44151,7809,428
44152,7809,521
44153,7809,599
44154,7809,698
44155,7809,726
44156,7809,779
44157,7809,787
44158,7809,793
44159,7809,839
44160,7809,936
44161,7809,1040
44162,7809,1146
44163,7809,1505
44164,7809,1545
44165,7809,1689
44166,7809,2375
44167,7814,259
44168,7814,340
44169,7814,342
44170,7814,346
44171,7814,368
44172,7814,599
44173,7814,726
44174,7814,839
44175,7820,215
44176,7820,222
44177,7820,259
44178,7820,307
44179,7820,338
44180,7820,340
44181,7820,342
44182,7820,346
44183,7820,368
44184,7820,487
44185,7820,521
44186,7820,599
44187,7820,698
44188,7820,725
44189,7820,726
44190,7820,765
44191,7820,779
44192,7820,787
44193,7820,793
44194,7820,821
44195,7820,839
44196,7820,853
44197,7820,910
44198,7820,936
44199,7820,954
44200,7820,1040
44201,7820,1146
44202,7820,1292
44203,7820,1495
44204,7820,1498
44205,7820,1505
44206,7820,1545
44207,7820,1689
44208,7820,3301
44209,7824,609
44210,7824,1646
44211,7826,114
44212,7826,196
44213,7826,260
44214,7826,444
44215,7826,447
44216,7826,555
44217,7826,578
44218,7826,604
44219,7826,609
44220,7826,743
44221,7826,814
44222,7826,834
44223,7826,856
44224,7826,908
44225,7826,1043
44226,7826,1058
44227,7826,1100
44228,7826,1163
44229,7826,1231
44230,7826,1236
44231,7826,1275
44232,7826,1335
44233,7826,1342
44234,7826,1344
44235,7826,1441
44236,7826,1562
44237,7826,1646
44238,7826,1789
44239,7826,1955
44240,7826,2127
44241,7826,2137
44242,7826,2223
44243,7826,2382
44244,7826,2841
44245,7826,3335
44246,7826,3479
44247,7826,3723
44248,7826,4262
44249,7826,4654
44250,7850,8391
44251,7850,8525
44252,7856,368
44253,7858,187
44254,7858,215
44255,7858,338
44256,7858,346
44257,7858,368
44258,7858,521
44259,7858,793
44260,7858,1312
44261,7866,174
44262,7866,673
44263,7875,368
44264,7886,104
44265,7886,114
44266,7886,157
44267,7886,196
44268,7886,260
44269,7886,322
44270,7886,409
44271,7886,430
44272,7886,444
44273,7886,447
44274,7886,483
44275,7886,488
44276,7886,533
44277,7886,555
44278,7886,578
44279,7886,604
44280,7886,609
44281,7886,743
44282,7886,774
44283,7886,814
44284,7886,834
44285,7886,856
44286,7886,908
44287,7886,978
44288,7886,1043
44289,7886,1058
44290,7886,1100
44291,7886,1163
44292,7886,1199
44293,7886,1229
44294,7886,1231
44295,7886,1236
44296,7886,1275
44297,7886,1314
44298,7886,1334
44299,7886,1335
44300,7886,1342
44301,7886,1344
44302,7886,1441
44303,7886,1460
44304,7886,1466
44305,7886,1469
44306,7886,1535
44307,7886,1549
44308,7886,1562
44309,7886,1567
44310,7886,1625
44311,7886,1646
44312,7886,1789
44313,7886,1862
44314,7886,1955
44315,7886,1996
44316,7886,2092
44317,7886,2122
44318,7886,2127
44319,7886,2137
44320,7886,2155
44321,7886,2223
44322,7886,2282
44323,7886,2327
44324,7886,2382
44325,7886,2528
44326,7886,2674
44327,7886,2785
44328,7886,2792
44329,7886,2841
44330,7886,2872
44331,7886,3024
44332,7886,3170
44333,7886,3243
44334,7886,3308
44335,7886,3335
44336,7886,3382
44337,7886,3421
44338,7886,3450
44339,7886,3479
44340,7886,3520
44341,7886,3723
44342,7886,3980
44343,7886,4132
44344,7886,4262
44345,7886,4654
44346,7886,4671
44347,7886,4762
44348,7886,4839
44349,7886,5130
44350,7886,5164
44351,7886,5376
44352,7886,5421
44353,7886,5489
44354,7886,5545
44355,7886,6377
44356,7887,114
44357,7887,196
44358,7887,262
44359,7887,285
44360,7887,322
44361,7887,330
44362,7887,409
44363,7887,430
44364,7887,444
44365,7887,447
44366,7887,555
44367,7887,578
44368,7887,604
44369,7887,609
44370,7887,743
44371,7887,814
44372,7887,834
44373,7887,856
44374,7887,908
44375,7887,1043
44376,7887,1058
44377,7887,1100
44378,7887,1163
44379,7887,1229
44380,7887,1231
44381,7887,1236
44382,7887,1275
44383,7887,1334
44384,7887,1342
44385,7887,1344
44386,7887,1441
44387,7887,1460
44388,7887,1469
44389,7887,1549
44390,7887,1562
44391,7887,1567
44392,7887,1646
44393,7887,1789
44394,7887,1955
44395,7887,2127
44396,7887,2137
44397,7887,2155
44398,7887,2223
